instance_id,compact,dp_flow,arc_flow,set_cover,set_partition
sage_original_BPP_0934_5a8b70c583,0.023133,0.036889,0.006098,0.017860,0.025040
sage_original_BPP_0935_8dd4fd7bae,0.024136,0.036929,0.006093,0.018308,0.024218
sage_original_BPP_0936_94cd4fe51f,0.021598,0.038635,0.006645,0.017648,0.028783
sage_original_BPP_0937_a577dfa1d0,0.039350,0.033226,0.005674,0.017412,0.017599
sage_original_BPP_0938_e12ce39075,0.021357,0.036655,0.013176,0.017985,0.045123
sage_original_BPP_0939_9e92e0bc25,0.020474,0.032778,0.005978,0.016077,0.015252
sage_original_BPP_0940_c1aca230da,0.022666,0.031023,0.005716,0.017200,0.020450
sage_original_BPP_0941_a708b64e3d,0.020057,0.035653,0.005618,0.016686,0.020234
sage_original_BPP_0942_019b01ce44,0.023071,0.034766,0.005676,0.017404,0.017695
sage_original_BPP_0943_fbe631cb9c,0.023829,0.064775,0.009063,0.018805,0.019741
sage_original_BPP_0944_9c4f45ec40,0.023028,0.032619,0.005502,0.016630,0.017411
sage_original_BPP_0945_053b222049,0.022033,0.042809,0.006859,0.017554,0.024239
sage_original_BPP_0946_e9873b2682,0.022340,0.064180,0.007892,0.023548,0.024469
sage_original_BPP_0947_e1d190916c,0.022691,0.035599,0.029103,0.042439,0.043465
sage_original_BPP_0948_85f906bbbb,0.037553,0.052753,0.005505,0.018471,0.019333
sage_original_BPP_0949_aeec9c7642,0.022341,0.028680,0.004849,0.015823,0.038704
sage_original_BPP_0950_7007013c7e,0.020521,0.031827,0.005451,0.017339,0.018134
sage_original_BPP_0951_fa16d8d121,0.024980,0.042443,0.006195,0.022187,0.023761
sage_original_BPP_0952_9dcf059571,0.020488,0.032992,0.005619,0.017607,0.018575
sage_original_BPP_0953_ff8b97c95e,0.022522,0.032898,0.005497,0.017753,0.018318
sage_original_BPP_0954_f26a4cbf23,0.022387,0.038301,0.005784,0.017685,0.018663
sage_original_BPP_0955_264f57e718,0.020439,0.038126,0.006830,0.017057,0.028356
sage_original_BPP_0956_c122bed821,0.019365,0.029588,0.005159,0.016869,0.020824
sage_original_BPP_0957_bf74fc0a62,0.022880,0.038131,0.006838,0.018932,0.044791
sage_original_BPP_0958_bd19525ba6,0.021097,0.041036,0.006772,0.022252,0.021692
sage_original_BPP_0959_66cd22003c,0.020372,0.045152,0.006248,0.020735,0.022256
sage_original_BPP_0960_63558d5be6,0.038433,0.031961,0.006171,0.015710,0.018188
sage_original_BPP_0961_34f60647d8,0.019907,0.029724,0.005199,0.015551,0.042153
sage_original_BPP_0962_bfff855ff8,0.020972,0.038075,0.006234,0.017701,0.046616
sage_original_BPP_0963_8ce619fdce,0.023546,0.038145,0.006680,0.021223,0.024071
sage_original_BPP_0964_754475702d,0.022300,0.036991,0.008333,0.020677,0.025993
sage_original_BPP_0965_40a68b2f55,0.022006,0.038607,0.026846,0.025701,0.021975
sage_original_BPP_0966_52edbc786f,0.022722,0.040861,0.007139,0.017629,0.034822
sage_original_BPP_0967_d00a439a75,0.022240,0.037901,0.006302,0.017565,0.023732
sage_original_BPP_0968_4a6e11feea,0.021645,0.035044,0.006072,0.018247,0.018531
sage_original_BPP_0969_bd3b9e7450,0.021739,0.033344,0.005711,0.017301,0.015280
sage_original_BPP_0970_6f9b10c528,0.044999,0.031695,0.022882,0.015043,0.018036
sage_original_BPP_0971_939c696b80,0.023352,0.036873,0.007015,0.040936,0.039333
sage_original_BPP_0972_89c88de8b8,0.037684,0.032480,0.005968,0.017517,0.019663
sage_original_BPP_0973_f684b2de2d,0.022320,0.068448,0.006057,0.020671,0.025740
sage_original_BPP_0974_9a5f4ed8e9,0.022204,0.039201,0.008503,0.045826,0.046283
sage_original_BPP_0975_392e3439ea,0.021128,0.037033,0.006630,0.017773,0.029141
sage_original_BPP_0976_0b310f7c05,0.020878,0.038573,0.006136,0.023661,0.024794
sage_original_BPP_0977_52e118ae33,0.039705,0.038402,0.006187,0.017677,0.021591
sage_original_BPP_0978_b24488b26b,0.020989,0.038179,0.006143,0.018377,0.055909
sage_original_BPP_0979_26e396bf71,0.020771,0.037236,0.006119,0.021518,0.023969
sage_original_BPP_0980_5a20b92b90,0.019899,0.033235,0.005731,0.014941,0.021330
sage_original_BPP_0981_7ff8b9cde2,0.021814,0.035278,0.006512,0.039488,0.021228
sage_original_BPP_0982_f36642d8f1,0.022312,0.054010,0.006231,0.017994,0.019659
sage_original_BPP_0983_4b418b84ed,0.024551,0.035485,0.005875,0.037195,0.017951
sage_original_BPP_0984_ec9b614355,0.041535,0.030575,0.005179,0.016506,0.016629
sage_original_BPP_0985_00cbb1683e,0.021487,0.033292,0.005500,0.031864,0.036096
sage_original_BPP_0986_7f1078f9ea,0.022679,0.042228,0.029971,0.017688,0.024222
sage_original_BPP_0987_88daedeae5,0.019537,0.032732,0.005443,0.017188,0.017480
sage_original_BPP_0988_a9054e2a70,0.020990,0.029871,0.005162,0.016090,0.016587
sage_original_BPP_0989_37f8747934,0.771724,0.050633,0.008095,0.034745,0.018737
sage_original_BPP_0990_6355e7351e,0.019841,0.033180,0.005479,0.018387,0.017605
sage_original_BPP_0991_d967726eb9,0.021115,0.041409,0.005998,0.037559,0.021888
sage_original_BPP_0992_6e27dce570,0.043137,0.056236,0.023228,0.047564,0.044828
sage_original_BPP_0993_8ee8012f88,0.038007,0.057209,0.027847,0.036045,0.037090
sage_original_BPP_0994_c0e425ecbf,0.033476,0.029040,0.025525,0.023857,0.002666
sage_original_BPP_0995_7e8940ea54,0.021416,0.058344,0.029775,0.020478,0.039219
sage_original_BPP_0996_8ecb914096,0.019258,0.032200,0.023406,0.036619,0.018402
sage_original_BPP_0997_7df5634987,0.040065,0.036941,0.006058,0.022512,0.043782
sage_original_BPP_0998_de8060cc9f,0.022432,0.038162,0.006176,0.040581,0.048462
sage_original_BPP_0999_2ca7e06d4c,0.040066,0.050626,0.030234,0.032288,0.016053
sage_original_BPP_1000_590801338e,0.043006,0.056580,0.027355,0.017960,0.041383
sage_original_BPP_1001_3f3a1c3974,0.043620,0.051860,0.005082,0.015147,0.021014
sage_original_BPP_1002_883cdc80fb,0.041600,0.032038,0.005485,0.017437,0.018159
sage_original_BPP_1003_2afd22f3e7,0.020274,0.035190,0.024795,0.017052,0.017121
sage_original_BPP_1004_3eaa0d38e2,0.022202,0.034405,0.029646,0.018267,0.022309
sage_original_BPP_1005_4cd1bcf740,0.022198,0.055210,0.022454,0.040213,0.036080
sage_original_BPP_1006_e7cbdfb94b,0.040489,0.036865,0.006642,0.027088,0.046307
sage_original_BPP_1007_854ca1875e,0.036911,0.050129,0.004815,0.014410,0.032969
sage_original_BPP_1008_7675b5a4e6,0.020836,0.062008,0.025746,0.017225,0.039284
sage_original_BPP_1009_aef6b0f66b,0.020289,0.034508,0.005783,0.017360,0.040315
sage_original_BPP_1010_f0e8fe5abf,0.038413,0.030755,0.025288,0.015232,0.020600
sage_original_BPP_1011_282060e91e,0.019635,0.034961,0.005737,0.017769,0.018342
sage_original_BPP_1012_2a49602004,0.041478,0.037600,0.030039,0.038554,0.021416
sage_original_BPP_1013_9d2aba66ef,0.021767,0.054396,0.026825,0.017804,0.038591
sage_original_BPP_1014_1ab92b06d9,0.042212,0.059983,0.025735,0.039073,0.017642
sage_original_BPP_1015_24e3d0ec18,0.023363,0.038295,0.008216,0.017594,0.025092
sage_original_BPP_1016_ae4eb23651,0.020118,0.032385,0.005598,0.040124,0.018103
sage_original_BPP_1017_8233a8e2a2,0.024081,0.035329,0.005817,0.017820,0.018888
sage_original_BPP_1018_9c8ee5d325,0.046371,0.063672,0.011444,0.028049,0.039869
sage_original_BPP_1019_1f530a7917,0.021338,0.035676,0.005677,0.016248,0.022698
sage_original_BPP_1020_4a6f199998,0.019934,0.033865,0.005538,0.016946,0.017639
sage_original_BPP_1021_e7cd470805,0.021604,0.026979,0.005224,0.016230,0.016369
sage_original_BPP_1022_bd9e6644b4,0.020534,0.027113,0.024088,0.014439,0.035636
sage_original_BPP_1023_51ca6f2efa,0.021529,0.034431,0.005921,0.017943,0.017894
sage_original_BPP_1024_82030a6e8b,0.021355,0.032286,0.005355,0.016080,0.016792
sage_original_BPP_1025_a0e7b9e758,0.044784,0.053591,0.005763,0.017757,0.017760
sage_original_BPP_1026_dc98cf1330,0.020967,0.031572,0.006528,0.021741,0.023038
sage_original_BPP_1027_44245e16a8,0.019950,0.038218,0.005613,0.017684,0.020209
sage_original_BPP_1028_da912ac7fb,0.018953,0.029648,0.005040,0.014578,0.042100
sage_original_BPP_1029_4d02764d07,0.021796,0.036602,0.005670,0.014884,0.024981
sage_original_BPP_1030_7ac6fd8119,0.021019,0.033021,0.005687,0.015382,0.017029
sage_original_BPP_1031_0aba13f1c4,0.045173,0.030028,0.005135,0.016243,0.016414
sage_original_BPP_1032_f989582ac4,0.021793,0.038380,0.006604,0.023047,0.045264
sage_original_BPP_1033_03337bb086,0.020085,0.046965,0.028437,0.023212,0.021921
sage_original_BPP_1034_8cc2a05ae2,0.044117,0.033130,0.023193,0.017121,0.016732
sage_original_BPP_1035_df1e6190be,0.038650,0.052836,0.005860,0.018240,0.035460
sage_original_BPP_1036_1901bd0dd3,0.020098,0.035715,0.007018,0.017309,0.021392
sage_original_BPP_1037_0a99684a42,0.027086,0.062868,0.009264,0.024584,0.061232
sage_original_BPP_1038_3bf257c03a,0.019719,0.036702,0.006896,0.021528,0.021663
sage_original_BPP_1039_524da2725b,0.019861,0.037860,0.006093,0.019968,0.022101
sage_original_BPP_1040_6ff3e731e0,0.040857,0.035858,0.006222,0.017711,0.023759
sage_original_BPP_1041_a725be6874,0.020531,0.029045,0.005204,0.014938,0.019553
sage_original_BPP_1042_9c870a0eca,0.042675,0.052452,0.005446,0.017040,0.018227
sage_original_BPP_1043_4110137aad,0.050389,0.094683,0.044821,0.051995,0.032873
sage_original_BPP_1044_a9e018ea5d,0.022422,0.040678,0.029677,0.017921,0.041450
sage_original_BPP_1045_fdb461e6e8,0.021542,0.030853,0.022660,0.016535,0.039447
sage_original_BPP_1046_c12429fb36,0.045131,0.055632,0.028138,0.042707,0.022578
sage_original_BPP_1047_92f42a0e00,0.039576,0.048795,0.008502,0.024395,0.025208
sage_original_BPP_1048_d8b8bdfc09,0.023563,0.038607,0.006032,0.015546,0.016540
sage_original_BPP_1049_a744f05726,0.022746,0.037543,0.006145,0.017473,0.024381
sage_original_BPP_1050_9a40b91532,0.022398,0.056855,0.006059,0.017904,0.026272
sage_original_BPP_1051_bfef40ebc3,0.021644,0.032634,0.005559,0.038915,0.015431
sage_original_BPP_1052_c44a7b050d,0.019722,0.050799,0.005554,0.017450,0.017486
sage_original_BPP_1053_da05084e4f,0.022308,0.045312,0.008228,0.022581,0.021388
sage_original_BPP_1054_ac25d62d15,0.028508,0.091962,0.044858,0.040543,0.044170
sage_original_BPP_1055_6a5de69ea7,0.044616,0.044181,0.007734,0.018036,0.021619
sage_original_BPP_1056_02277e8ff8,0.020768,0.038063,0.006846,0.018639,0.023408
sage_original_BPP_1057_0172b15bae,0.019929,0.029095,0.005363,0.017282,0.018900
sage_original_BPP_1058_9e1d7b2e89,0.042719,0.037541,0.006910,0.018162,0.038321
sage_original_BPP_1059_b3090b7ee0,0.020397,0.051902,0.005992,0.015383,0.033927
sage_original_BPP_1060_bba4008b6d,0.022703,0.037611,0.028745,0.020487,0.028085
sage_original_BPP_1061_de3d58c196,0.038134,0.029560,0.005129,0.015019,0.020380
sage_original_BPP_1062_9916a6f177,0.580631,0.067763,0.027867,0.043928,0.041542
sage_original_BPP_1063_91d0eb6295,0.046973,0.058387,0.027339,0.016235,0.034927
sage_original_BPP_1064_b696238a2d,0.044079,0.056647,0.028487,0.018375,0.016048
sage_original_BPP_1065_5be1803632,0.043475,0.031327,0.005880,0.017276,0.019444
sage_original_BPP_1066_da0b0285bd,0.022184,0.054827,0.005730,0.018276,0.018929
sage_original_BPP_1067_838b1e2235,0.021847,0.041341,0.007764,0.021817,0.021403
sage_original_BPP_1068_b53cb4a816,0.019948,0.031673,0.025513,0.014894,0.015615
sage_original_BPP_1069_08b16a6728,0.021657,0.031003,0.005256,0.016380,0.016797
sage_original_BPP_1070_7b9e96a55c,0.147460,0.036817,0.006695,0.017355,0.017299
sage_original_BPP_1071_20fe8d4413,0.040004,0.036844,0.025213,0.024557,0.021777
sage_original_BPP_1072_4912bd8247,0.022667,0.058531,0.005584,0.020438,0.047022
sage_original_BPP_1073_101f760efb,0.021974,0.037387,0.006738,0.015270,0.021343
sage_original_BPP_1074_50d5b921f4,0.020308,0.032881,0.005604,0.017828,0.019283
sage_original_BPP_1075_19f014429f,0.027234,0.063267,0.044630,0.024391,0.031397
sage_original_BPP_1076_19f1473f24,0.021074,0.074146,0.008153,0.037774,0.043580
sage_original_BPP_1077_48f5b7196a,0.038860,0.051003,0.004720,0.038175,0.015269
sage_original_BPP_1078_d5bc7d8198,0.020724,0.029512,0.005061,0.014748,0.036629
sage_original_BPP_1079_fa25c59699,0.020050,0.050254,0.004671,0.014241,0.014740
sage_original_BPP_1080_dc77a8058e,0.021591,0.040574,0.024413,0.022880,0.042183
sage_original_BPP_1081_dec0484426,0.022713,0.032259,0.005507,0.016386,0.016906
sage_original_BPP_1082_f97826f641,0.344591,0.084976,0.010327,0.019593,0.034316
sage_original_BPP_1083_0d29eb1400,0.024850,0.036488,0.006110,0.017210,0.024940
sage_original_BPP_1084_f1dd7674b9,0.022300,0.039144,0.006025,0.018224,0.039387
sage_original_BPP_1085_863db4c43c,0.019980,0.032976,0.005446,0.014886,0.018972
sage_original_BPP_1086_de3405d847,0.020416,0.051169,0.005893,0.014669,0.015273
sage_original_BPP_1087_936e9eaa23,0.038464,0.078029,0.023940,0.039180,0.024225
sage_original_BPP_1088_eefb5183f4,0.136047,0.054384,0.006525,0.017769,0.017701
sage_original_BPP_1089_a5f6b77426,0.019769,0.032696,0.005442,0.017666,0.018059
sage_original_BPP_1090_b5d995d86f,0.020573,0.037197,0.024438,0.017919,0.045550
sage_original_BPP_1091_fc441962ff,0.037793,0.030531,0.027218,0.037878,0.038297
sage_original_BPP_1092_54c0869e08,0.019027,0.056511,0.028165,0.036343,0.040271
sage_original_BPP_1093_e7954ba4ca,0.045469,0.063724,0.027231,0.025160,0.018836
sage_original_BPP_1094_0c70cccbad,0.020396,0.056298,0.026992,0.037609,0.018606
sage_original_BPP_1095_30451cb75f,0.044882,0.049517,0.036576,0.020133,0.022818
sage_original_BPP_1096_2e84841eed,0.047262,0.037679,0.029284,0.022892,0.050739
sage_original_BPP_1097_28d0eb58ff,0.043196,0.032629,0.029399,0.016886,0.016986
sage_original_BPP_1098_0371052b95,0.023983,0.046976,0.027767,0.035511,0.047017
sage_original_BPP_1099_445d0b49fd,0.041159,0.033348,0.022349,0.037518,0.036174
sage_original_BPP_1100_e9e023607d,0.040488,0.051152,0.005320,0.041885,0.018338
sage_original_BPP_1101_125dce6e4e,0.020735,0.056416,0.030315,0.044972,0.047368
sage_original_BPP_1102_e3ee98aa43,0.042527,0.033814,0.005582,0.043005,0.018388
sage_original_BPP_1103_e49eab9e16,0.022478,0.058943,0.028912,0.018068,0.024700
sage_original_BPP_1104_1469b6881a,0.020734,0.026797,0.004738,0.016164,0.038201
sage_original_BPP_1105_3a6bc2e36e,0.041652,0.030607,0.026318,0.016950,0.033624
sage_original_BPP_1106_09f81b0c99,0.043706,0.037515,0.006835,0.045308,0.021538
sage_original_BPP_1107_c43373e441,0.023207,0.053910,0.030147,0.017377,0.022765
sage_original_BPP_1108_004693bd11,0.036607,0.046829,0.005307,0.014310,0.014977
sage_original_BPP_1109_dddac9206c,0.027777,0.066414,0.010391,0.032011,0.034008
sage_original_BPP_1110_4961380a7a,0.020645,0.052855,0.005239,0.014820,0.043053
sage_original_BPP_1111_d544435ced,0.025717,0.053554,0.022069,0.040617,0.042448
sage_original_BPP_1112_920e32232d,0.045141,0.050031,0.029369,0.015975,0.037892
sage_original_BPP_1113_5b16656887,0.039357,0.048148,0.022245,0.015548,0.021759
sage_original_BPP_1114_6c4d47419b,0.022928,0.037728,0.006104,0.018539,0.045452
sage_original_BPP_1115_d7ddf4bbba,0.019917,0.034124,0.006105,0.036784,0.017733
sage_original_BPP_1116_820a2092e6,0.027929,0.038679,0.007909,0.016166,0.033353
sage_original_BPP_1117_af4cd9b3c7,0.028513,0.066063,0.008523,0.024555,0.034499
sage_original_BPP_1118_6660a4ab12,0.019675,0.056226,0.005785,0.043169,0.038941
sage_original_BPP_1119_e475b3da31,0.002924,0.026425,0.024673,0.003865,0.022836
sage_original_BPP_1120_042d3468d5,0.022011,0.034357,0.022699,0.018390,0.022526
sage_original_BPP_1121_1900398981,0.023312,0.059795,0.006101,0.017838,0.022074
sage_original_BPP_1122_2abb6161e9,0.024505,0.061888,0.023848,0.018701,0.024800
sage_original_BPP_1123_d97fc5550f,0.023189,0.054617,0.024217,0.032084,0.016213
sage_original_BPP_1124_1b9e6ca703,0.022563,0.031714,0.022927,0.017457,0.017323
sage_original_BPP_1125_baecbfe79d,0.041865,0.028711,0.004833,0.014765,0.033282
sage_original_BPP_1126_d56f01da70,0.021345,0.037189,0.028977,0.040348,0.025265
sage_original_BPP_1127_aaddc0aff5,0.044740,0.050680,0.004792,0.014835,0.016321
sage_original_BPP_1128_e28cf26be2,0.023320,0.049418,0.029897,0.021783,0.048884
sage_original_BPP_1129_a981f91df7,0.042121,0.039017,0.006989,0.018404,0.022513
sage_original_BPP_1130_8dac3850d1,0.023101,0.061298,0.006932,0.023756,0.043619
sage_original_BPP_1131_42876cd5ed,0.039017,0.037436,0.006255,0.017189,0.021391
sage_original_BPP_1132_5c5cd0ba82,0.021072,0.031501,0.005433,0.014452,0.014961
sage_original_BPP_1133_c71deb4fe9,0.022725,0.035459,0.005742,0.018421,0.021705
sage_original_BPP_1134_7596c5e236,0.021548,0.027768,0.025867,0.014977,0.015595
sage_original_BPP_1135_cf45d2c8bd,0.037045,0.027279,0.024498,0.014741,0.015971
sage_original_BPP_1136_b47ef2d784,0.040802,0.051464,0.005692,0.017454,0.018220
sage_original_BPP_1137_c08fdb9f62,0.038617,0.033053,0.028647,0.017923,0.017982
sage_original_BPP_1138_4cf37f91f9,0.021159,0.032926,0.005090,0.014935,0.021148
sage_original_BPP_1139_261694f622,0.027730,0.063143,0.024480,0.025925,0.026896
sage_original_BPP_1140_243511f8ca,0.476560,0.072784,0.032297,0.052514,0.054324
sage_original_BPP_1141_7517a3d593,0.045810,0.058662,0.007987,0.026194,0.042302
sage_original_BPP_1142_d0ce04d9d6,0.021683,0.026806,0.004896,0.015452,0.015747
sage_original_BPP_1143_339d48436f,0.022460,0.032788,0.023314,0.017088,0.017855
sage_original_BPP_1144_724fa737ec,0.045194,0.057955,0.026087,0.036582,0.019161
sage_original_BPP_1145_b19243e1bb,0.043483,0.051169,0.028477,0.038663,0.032086
sage_original_BPP_1146_d495ede809,0.020531,0.055022,0.022726,0.039903,0.015797
sage_original_BPP_1147_737a31d909,0.022557,0.041893,0.035793,0.045732,0.046812
sage_original_BPP_1148_91fad942d7,0.020854,0.053742,0.028523,0.040154,0.040983
sage_original_BPP_1149_0b5f81fd57,0.040282,0.033672,0.029073,0.034259,0.017730
sage_original_BPP_1150_399c57f944,0.046023,0.038579,0.006088,0.017852,0.024589
sage_original_BPP_1151_b3c44f2257,0.019663,0.032352,0.005563,0.018482,0.039218
sage_original_BPP_1152_802968495e,0.041855,0.053967,0.005570,0.017377,0.017201
sage_original_BPP_1153_99984aa235,0.020564,0.046364,0.029167,0.022888,0.022201
sage_original_BPP_1154_94900f1712,0.020676,0.027197,0.004792,0.014191,0.037084
sage_original_BPP_1155_3988e45cfa,0.019037,0.032371,0.005481,0.017029,0.017830
sage_original_BPP_1156_974aede27f,0.021759,0.032230,0.005678,0.016464,0.016842
sage_original_BPP_1157_c8bb8381be,0.019535,0.028130,0.021552,0.015481,0.015968
sage_original_BPP_1158_82ca7f463c,0.020087,0.036916,0.006294,0.017996,0.020880
sage_original_BPP_1159_61a49e4856,0.021814,0.033312,0.005415,0.017580,0.017811
sage_original_BPP_1160_918e296185,0.023068,0.104253,0.024002,0.022276,0.057138
sage_original_BPP_1161_e465b25772,0.021682,0.037356,0.025686,0.019823,0.024814
sage_original_BPP_1162_c6467336ab,0.019346,0.031677,0.027323,0.017084,0.017885
sage_original_BPP_1163_3cf3dd889e,0.020614,0.029134,0.005196,0.014743,0.020579
sage_original_BPP_1164_90fedc4c39,0.022588,0.032887,0.027189,0.016619,0.016778
sage_original_BPP_1165_3012e78b09,0.021149,0.031039,0.026083,0.014728,0.015320
sage_original_BPP_1166_ef219f8c5c,0.023031,0.037675,0.006761,0.022041,0.061442
sage_original_BPP_1167_a0e6243014,0.020782,0.042594,0.006376,0.041407,0.027849
sage_original_BPP_1168_bdbe683af9,0.021699,0.041164,0.005713,0.017756,0.021565
sage_original_BPP_1169_31b6d2b4b6,0.043694,0.038454,0.006744,0.022325,0.041338
sage_original_BPP_1170_faef75530a,0.042384,0.054175,0.027260,0.040754,0.018527
sage_original_BPP_1171_2381a958b3,0.046990,0.064786,0.025368,0.024375,0.044841
sage_original_BPP_1172_39f4ab3b77,0.038737,0.057807,0.029807,0.016869,0.015602
sage_original_BPP_1173_f45af5ca0f,0.021648,0.037780,0.007828,0.023207,0.040947
sage_original_BPP_1174_1099603545,0.182262,0.057871,0.028401,0.018633,0.018346
sage_original_BPP_1175_b613cd1ecb,0.023469,0.054059,0.005693,0.016987,0.038197
sage_original_BPP_1176_55138915bb,0.022686,0.028187,0.005317,0.015089,0.017932
sage_original_BPP_1177_078526265e,0.022439,0.039496,0.006167,0.017144,0.022403
sage_original_BPP_1178_224f2e601b,0.020474,0.048931,0.005395,0.017519,0.017405
sage_original_BPP_1179_9da0289fc0,0.019403,0.031270,0.005998,0.033813,0.019341
sage_original_BPP_1180_f9370e7940,0.040349,0.062210,0.010681,0.037462,0.021837
sage_original_BPP_1181_339365bc9a,0.022546,0.032707,0.005567,0.015883,0.031900
sage_original_BPP_1182_cb857c1fb1,0.022143,0.034641,0.025459,0.035828,0.017568
sage_original_BPP_1183_fcb36b420a,0.039965,0.057158,0.005821,0.018106,0.040327
sage_original_BPP_1184_f62550ea1e,0.042109,0.059775,0.007921,0.035426,0.021965
sage_original_BPP_1185_0f7975d393,0.020358,0.033343,0.005278,0.017068,0.017712
sage_original_BPP_1186_b7edadcd62,0.021722,0.041782,0.005586,0.017971,0.034570
sage_original_BPP_1187_b18453b217,0.021700,0.036076,0.008152,0.017323,0.021370
sage_original_BPP_1188_039b67a641,0.038780,0.037099,0.006629,0.040291,0.021568
sage_original_BPP_1189_90ab0368a6,0.043218,0.058720,0.006145,0.017573,0.023979
sage_original_BPP_1190_9c27f887b0,0.038023,0.055090,0.022364,0.014754,0.040836
sage_original_BPP_1191_f915fdae6b,0.045787,0.055857,0.027157,0.040751,0.039170
sage_original_BPP_1192_84cc4d24ea,0.043511,0.046855,0.024644,0.014748,0.015805
sage_original_BPP_1193_63e515d90d,0.044631,0.079820,0.024142,0.037646,0.040726
sage_original_BPP_1194_9bbacc6dd6,0.044236,0.034323,0.005754,0.032758,0.022139
sage_original_BPP_1195_645c4a493e,0.044609,0.041247,0.026548,0.019537,0.038698
sage_original_BPP_1196_cbe0650202,0.023929,0.038125,0.006214,0.018206,0.043792
sage_original_BPP_1197_12fc2557b2,0.039024,0.060759,0.005717,0.016069,0.022867
sage_original_BPP_1198_1920f8b9b0,0.022291,0.040947,0.005642,0.017504,0.021064
sage_original_BPP_1199_9bfc09f729,0.022453,0.037446,0.007988,0.022964,0.040478
sage_original_BPP_1200_f1a780e351,0.022912,0.037510,0.006103,0.017872,0.046276
sage_original_BPP_1201_a23097f450,0.023203,0.044020,0.014646,0.018416,0.020779
sage_original_BPP_1202_2b65454970,0.027477,0.075396,0.009010,0.025822,0.049437
sage_original_BPP_1203_727f79aab2,0.042779,0.037499,0.005839,0.018745,0.018567
sage_original_BPP_1204_d8cbc230ca,0.021880,0.036795,0.006726,0.017958,0.021517
sage_original_BPP_1205_421e9c0924,0.019198,0.032401,0.024701,0.017434,0.018270
sage_original_BPP_1206_b752b4fd81,0.019901,0.035247,0.029175,0.016595,0.017755
sage_original_BPP_1207_45a24fe16c,0.036655,0.036416,0.032896,0.025872,0.039896
sage_original_BPP_1208_98192a05fe,0.021449,0.029894,0.005490,0.015527,0.020808
sage_original_BPP_1209_fc5d51e7da,0.022317,0.049314,0.006914,0.017708,0.021761
sage_original_BPP_1210_ddaf5662fc,0.042271,0.033481,0.005722,0.017398,0.021459
sage_original_BPP_1211_b7c5aa779a,0.021955,0.035975,0.028837,0.017594,0.021185
sage_original_BPP_1212_e4430d1371,0.021596,0.038191,0.006308,0.016632,0.039452
sage_original_BPP_1213_7040ed6c75,0.021568,0.058342,0.026767,0.017311,0.038420
sage_original_BPP_1214_43f8e69aea,0.020269,0.034365,0.006136,0.018095,0.047678
sage_original_BPP_1215_bf7dd8e0cf,0.021923,0.036492,0.006221,0.018301,0.019160
sage_original_BPP_1216_bb2f6e3f2c,0.019394,0.033330,0.026456,0.017403,0.034807
sage_original_BPP_1217_39ca5bbb85,0.022110,0.037255,0.005999,0.017081,0.021569
sage_original_BPP_1218_83765675a5,0.019778,0.031832,0.005475,0.015220,0.032799
sage_original_BPP_1219_6f47cb49a5,0.021498,0.057713,0.005537,0.016577,0.040749
sage_original_BPP_1220_62f5ec26d7,0.021132,0.044788,0.021767,0.014613,0.015191
sage_original_BPP_1221_a234f2e042,0.020028,0.030167,0.005231,0.014686,0.014718
sage_original_BPP_1222_81d8ed49ba,0.021371,0.048453,0.004936,0.014791,0.020063
sage_original_BPP_1223_6255af0e06,0.019338,0.051395,0.006297,0.014915,0.015360
sage_original_BPP_1224_acf22c624d,0.044433,0.028588,0.005120,0.014824,0.020024
sage_original_BPP_1225_543459cc09,0.042325,0.035999,0.022132,0.017611,0.040284
sage_original_BPP_1226_0d54daea47,0.022928,0.050714,0.006025,0.024707,0.045015
sage_original_BPP_1227_7fef690b58,0.021765,0.029350,0.005141,0.014522,0.020509
sage_original_BPP_1228_35a069515f,0.023376,0.035012,0.005765,0.018075,0.019214
sage_original_BPP_1229_453f1341c3,0.020516,0.027473,0.004721,0.014303,0.015398
sage_original_BPP_1230_976ae25cbf,0.022783,0.037266,0.005977,0.023182,0.049734
sage_original_BPP_1231_981bb02106,0.042482,0.032619,0.023026,0.033562,0.033081
sage_original_BPP_1232_a1a7209459,0.021496,0.048763,0.022851,0.014600,0.014889
sage_original_BPP_1233_d746c9e2bd,0.020471,0.062515,0.005996,0.022856,0.021962
sage_original_BPP_1234_696dc6ef7d,0.039521,0.031882,0.005532,0.014550,0.017096
sage_original_BPP_1235_d8b714485c,0.021033,0.032261,0.022915,0.017007,0.017179
sage_original_BPP_1236_d49ad3a680,0.019812,0.031587,0.026128,0.017708,0.034675
sage_original_BPP_1237_fc2fd9f570,0.027957,0.064784,0.025342,0.026578,0.036741
sage_original_BPP_1238_5fb1d5c8b8,0.022571,0.039002,0.025477,0.017218,0.024713
sage_original_BPP_1239_07dc51c5a5,0.040355,0.034933,0.005945,0.015076,0.015251
sage_original_BPP_1240_d83599bf85,0.022408,0.041470,0.007071,0.017514,0.041723
sage_original_BPP_1241_80d6703508,0.040293,0.032698,0.005991,0.017268,0.017354
sage_original_BPP_1242_b8acd3befa,0.019878,0.032266,0.005465,0.017412,0.017448
sage_original_BPP_1243_c6ef72c46d,0.020671,0.052459,0.005075,0.015502,0.020828
sage_original_BPP_1244_fbb7c02fb1,0.041955,0.037082,0.008538,0.017383,0.023392
sage_original_BPP_1245_9c66aa44a4,0.023927,0.058784,0.005992,0.018023,0.042135
